Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.01    0.00 4500000/4500000     void std::allocator_traits<std::allocator<std::_List_node<bool> > >::destroy<bool>(std::allocator<std::_List_node<bool> >&, bool*) [40]
                0.00    0.00 4500000/9000000     std::__cxx11::_List_base<bool, std::allocator<bool> >::_M_get_Node_allocator() [56]
-----------------------------------------------
                0.00    0.06    6000/6000        std::__cxx11::list<bool, std::allocator<bool> >::~list() [16]
[15]    12.9    0.00    0.06    6000         std::__cxx11::_List_base<bool, std::allocator<bool> >::~_List_base() [15]
                0.01    0.05    6000/6000        std::__cxx11::_List_base<bool, std::allocator<bool> >::_M_clear() [14]
                0.00    0.00    6000/6000        std::__cxx11::_List_base<bool, std::allocator<bool> >::_List_impl::~_List_impl() [102]
-----------------------------------------------
                0.00    0.03    3000/6000        Graph::Graph(int) [7]
                0.00    0.03    3000/6000        void __gnu_cxx::new_allocator<std::_List_node<std::__cxx11::list<bool, std::allocator<bool> > > >::destroy<std::__cxx11::list<bool, std::allocator<bool> > >(std::__cxx11::list<bool, std::allocator<bool> >*) [20]
[16]    12.9    0.00    0.06    6000         std::__cxx11::list<bool, std::allocator<bool> >::~list() [16]
                0.00    0.06    6000/6000        std::__cxx11::_List_base<bool, std::allocator<bool> >::~_List_base() [15]
-----------------------------------------------
                0.01    0.01 4500000/13516000     std::__cxx11::_List_base<bool, std::allocator<bool> >::_M_clear() [14]
                0.01    0.01 4500000/13516000     std::_List_node<bool>* std::__cxx11::list<bool, std::allocator<bool> >::_M_create_node<bool const&>(bool const&) [12]
                0.01    0.01 4516000/13516000     std::_List_iterator<bool>::operator*() const [26]
[17]    11.4    0.03    0.02 13516000         std::_List_node<bool>::_M_valptr() [17]
                0.01    0.01 13516000/13516000     __gnu_cxx::__aligned_membuf<bool>::_M_ptr() [28]
-----------------------------------------------
                                1489             Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [18]
                0.00    0.04      11/11          Graph::printSCCs() [13]
[18]     8.2    0.00    0.04      11+1489    Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [18]
                0.02    0.00 1124250/14220667     std::_List_iterator<std::__cxx11::list<bool, std::allocator<bool> > >::operator++() [2]
                0.00    0.01 2250000/4516000     std::_List_iterator<bool>::operator*() const [26]
                0.00    0.01    1500/1500        std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [46]
                0.00    0.00 2250000/16472167     std::_List_iterator<bool>::operator++() [27]
                0.00    0.00    1500/4503000     std::__cxx11::list<bool, std::allocator<bool> >::end() [43]
                0.00    0.00    1500/19000       std::__cxx11::list<bool, std::allocator<bool> >::begin() [48]
                0.00    0.00 2251500/4503000     std::operator!=(std::_List_iterator<bool> const&, std::_List_iterator<bool> const&) [58]
                0.00    0.00 1125750/2251500     std::_List_iterator<std::__cxx11::list<bool, std::allocator<bool> > >::operator*() const [69]
                0.00    0.00 1125750/2251500     std::operator!=(std::_List_iterator<std::__cxx11::list<bool, std::allocator<bool> > > const&, std::_List_iterator<std::__cxx11::list<bool, std::allocator<bool> > > const&) [70]
                0.00    0.00    9500/22000       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [82]
                0.00    0.00    8000/19000       std::_Bit_reference::operator bool() const [83]
                0.00    0.00    1500/3000        std::_Bit_reference::operator=(bool) [119]
                0.00    0.00    1500/19000       std::__cxx11::list<std::__cxx11::list<bool, std::allocator<bool> >, std::allocator<std::__cxx11::list<bool, std::allocator<bool> > > >::begin() [84]
                0.00    0.00    1500/6000        std::__cxx11::list<std::__cxx11::list<bool, std::allocator<bool> >, std::allocator<std::__cxx11::list<bool, std::allocator<bool> > > >::end() [103]
                                1489             Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [18]
-----------------------------------------------
                                1482             Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [19]
                0.00    0.03      18/18          Graph::printSCCs() [13]
[19]     7.1    0.00    0.03      18+1482    Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [19]
                0.02    0.00 1124250/14220667     std::_List_iterator<std::__cxx11::list<bool, std::allocator<bool> > >::operator++() [2]
                0.00    0.01 2250000/4516000     std::_List_iterator<bool>::operator*() const [26]
                0.00    0.00 2250000/16472167     std::_List_iterator<bool>::operator++() [27]
                0.00    0.00    1500/4503000     std::__cxx11::list<bool, std::allocator<bool> >::end() [43]
                0.00    0.00    1500/19000       std::__cxx11::list<bool, std::allocator<bool> >::begin() [48]
                0.00    0.00 2251500/4503000     std::operator!=(std::_List_iterator<bool> const&, std::_List_iterator<bool> const&) [58]
                0.00    0.00 1125750/2251500     std::_List_iterator<std::__cxx11::list<bool, std::allocator<bool> > >::operator*() const [69]
                0.00    0.00 1125750/2251500     std::operator!=(std::_List_iterator<std::__cxx11::list<bool, std::allocator<bool> > > const&, std::_List_iterator<std::__cxx11::list<bool, std::allocator<bool> > > const&) [70]
                0.00    0.00    9500/22000       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [82]
                0.00    0.00    8000/19000       std::_Bit_reference::operator bool() const [83]
                0.00    0.00    1500/3000        std::_Bit_reference::operator=(bool) [119]
                0.00    0.00    1500/1500        std::vector<int, std::allocator<int> >::push_back(int const&) [158]
                0.00    0.00    1500/19000       std::__cxx11::list<std::__cxx11::list<bool, std::allocator<bool> >, std::allocator<std::__cxx11::list<bool, std::allocator<bool> > > >::begin() [84]
                0.00    0.00    1500/6000        std::__cxx11::list<std::__cxx11::list<bool, std::allocator<bool> >, std::allocator<std::__cxx11::list<bool, std::allocator<bool> > > >::end() [103]
                                1482             Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [19]
-----------------------------------------------
                0.00    0.03    3000/3000        void std::allocator_traits<std::allocator<std::_List_node<std::__cxx11::list<bool, std::allocator<bool> > > > >::destroy<std::__cxx11::list<bool, std::allocator<bool> > >(std::allocator<std::_List_node<std::__cxx11::list<bool, std::allocator<bool> > > >&, std::__cxx11::list<bool, std::allocator<bool> >*) [21]
[20]     6.4    0.00    0.03    3000         void __gnu_cxx::new_allocator<std::_List_node<std::__cxx11::list<bool, std::allocator<bool> > > >::destroy<std::__cxx11::list<bool, std::allocator<bool> > >(std::__cxx11::list<bool, std::allocator<bool> >*) [20]
                0.00    0.03    3000/6000        std::__cxx11::list<bool, std::allocator<bool> >::~list() [16]
-----------------------------------------------
                0.00    0.03    3000/3000        std::__cxx11::_List_base<std::__cxx11::list<bool, std::allocator<bool> >, std::allocator<std::__cxx11::list<bool, std::allocator<bool> > > >::_M_clear() [22]
[21]     6.4    0.00    0.03    3000         void std::allocator_traits<std::allocator<std::_List_node<std::__cxx11::list<bool, std::allocator<bool> > > > >::destroy<std::__cxx11::list<bool, std::allocator<bool> > >(std::allocator<std::_List_node<std::__cxx11::list<bool, std::allocator<bool> > > >&, std::__cxx11::list<bool, std::allocator<bool> >*) [21]
                0.00    0.03    3000/3000        void __gnu_cxx::new_allocator<std::_List_node<std::__cxx11::list<bool, std::allocator<bool> > > >::destroy<std::__cxx11::list<bool, std::allocator<bool> > >(std::__cxx11::list<bool, std::allocator<bool> >*) [20]
-----------------------------------------------
                0.00    0.03       2/2           std::__cxx11::_List_base<std::__cxx11::list<bool, std::allocator<bool> >, std::allocator<std::__cxx11::list<bool, std::allocator<bool> > > >::~_List_base() [23]
[22]     6.4    0.00    0.03       2         std::__cxx11::_List_base<std::__cxx11::list<bool, std::allocator<bool> >, std::allocator<std::__cxx11::list<bool, std::allocator<bool> > > >::_M_clear() [22]
                0.00    0.03    3000/3000        void std::allocator_traits<std::allocator<std::_List_node<std::__cxx11::list<bool, std::allocator<bool> > > > >::destroy<std::__cxx11::list<bool, std::allocator<bool> > >(std::allocator<std::_List_node<std::__cxx11::list<bool, std::allocator<bool> > > >&, std::__cxx11::list<bool, std::allocator<bool> >*) [21]
                0.00    0.00    3000/2273500     std::_List_node<std::__cxx11::list<bool, std::allocator<bool> > >::_M_valptr() [68]
                0.00    0.00    3000/6000        std::__cxx11::_List_base<std::__cxx11::list<bool, std::allocator<bool> >, std::allocator<std::__cxx11::list<bool, std::allocator<bool> > > >::_M_get_Node_allocator() [101]
                0.00    0.00    3000/3000        std::__cxx11::_List_base<std::__cxx11::list<bool, std::allocator<bool> >, std::allocator<std::__cxx11::list<bool, std::allocator<bool> > > >::_M_put_node(std::_List_node<std::__cxx11::list<bool, std::allocator<bool> > >*) [129]
-----------------------------------------------
                0.00    0.03       2/2           std::__cxx11::list<std::__cxx11::list<bool, std::allocator<bool> >, std::allocator<std::__cxx11::list<bool, std::allocator<bool> > > >::~list() [24]
[23]     6.4    0.00    0.03       2         std::__cxx11::_List_base<std::__cxx11::list<bool, std::allocator<bool> >, std::allocator<std::__cxx11::list<bool, std::allocator<bool> > > >::~_List_base() [23]
                0.00    0.03       2/2           std::__cxx11::_List_base<std::__cxx11::list<bool, std::allocator<bool> >, std::allocator<std::__cxx11::list<bool, std::allocator<bool> > > >::_M_clear() [22]
                0.00    0.00       2/2           std::__cxx11::_List_base<std::__cxx11::list<bool, std::allocator<bool> >, std::allocator<std::__cxx11::list<bool, std::allocator<bool> > > >::_List_impl::~_List_impl() [254]
-----------------------------------------------
                0.00    0.03       2/2           Graph::~Graph() [25]
[24]     6.4    0.00    0.03       2         std::__cxx11::list<std::__cxx11::list<bool, std::allocator<bool> >, std::allocator<std::__cxx11::list<bool, std::allocator<bool> > > >::~list() [24]
                0.00    0.03       2/2           std::__cxx11::_List_base<std::__cxx11::list<bool, std::allocator<bool> >, std::allocator<std::__cxx11::list<bool, std::allocator<bool> > > >::~_List_base() [23]
-----------------------------------------------
                0.00    0.03       1/1           main [1]
[25]     6.4    0.00    0.03       1         Graph::~Graph() [25]
                0.00    0.03       2/2           std::__cxx11::list<std::__cxx11::list<bool, std::allocator<bool> >, std::allocator<std::__cxx11::list<bool, std::allocator<bool> > > >::~list() [24]
-----------------------------------------------
                0.00    0.00   16000/4516000     Graph::addEdge(int, int) [3]
                0.00    0.01 2250000/4516000     Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [18]
                0.00    0.01 2250000/4516000     Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [19]
[26]     6.1    0.01    0.02 4516000         std::_List_iterator<bool>::operator*() const [26]
                0.01    0.01 4516000/13516000     std::_List_node<bool>::_M_valptr() [17]
-----------------------------------------------
                0.00    0.00 2250000/16472167     Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [18]
                0.00    0.00 2250000/16472167     Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [19]
                0.01    0.00 11972167/16472167     void std::__advance<std::_List_iterator<bool>, long>(std::_List_iterator<bool>&, long, std::bidirectional_iterator_tag) [36]
[27]     4.5    0.02    0.00 16472167         std::_List_iterator<bool>::operator++() [27]
-----------------------------------------------
                0.01    0.01 13516000/13516000     std::_List_node<bool>::_M_valptr() [17]
[28]     4.5    0.01    0.01 13516000         __gnu_cxx::__aligned_membuf<bool>::_M_ptr() [28]
                0.01    0.00 13516000/13516000     __gnu_cxx::__aligned_membuf<bool>::_M_addr() [37]
-----------------------------------------------
                0.01    0.01 4500000/4500000     std::_List_node<bool>* std::__cxx11::list<bool, std::allocator<bool> >::_M_create_node<bool const&>(bool const&) [12]
[29]     4.5    0.01    0.01 4500000         std::__allocated_ptr<std::allocator<std::_List_node<bool> > >::__allocated_ptr(std::allocator<std::_List_node<bool> >&, std::_List_node<bool>*) [29]
                0.01    0.00 4500000/4500000     std::allocator<std::_List_node<bool> >* std::__addressof<std::allocator<std::_List_node<bool> > >(std::allocator<std::_List_node<bool> >&) [41]
-----------------------------------------------
                0.02    0.00 4500000/4500000     std::_List_node<bool>* std::__cxx11::list<bool, std::allocator<bool> >::_M_create_node<bool const&>(bool const&) [12]
[30]     4.5    0.02    0.00 4500000         std::__allocated_ptr<std::allocator<std::_List_node<bool> > >::operator=(decltype(nullptr)) [30]
-----------------------------------------------
                0.01    0.01 4500000/4500000     std::__cxx11::_List_base<bool, std::allocator<bool> >::_M_put_node(std::_List_node<bool>*) [33]
[31]     4.5    0.01    0.01 4500000         std::allocator_traits<std::allocator<std::_List_node<bool> > >::deallocate(std::allocator<std::_List_node<bool> >&, std::_List_node<bool>*, unsigned long) [31]
                0.01    0.00 4500000/4500000     __gnu_cxx::new_allocator<std::_List_node<bool> >::deallocate(std::_List_node<bool>*, unsigned long) [39]
-----------------------------------------------
                0.02    0.00 4500000/4500000     std::_List_node<bool>* std::__cxx11::list<bool, std::allocator<bool> >::_M_create_node<bool const&>(bool const&) [12]
[32]     4.5    0.02    0.00 4500000         void std::allocator_traits<std::allocator<std::_List_node<bool> > >::construct<bool, bool const&>(std::allocator<std::_List_node<bool> >&, bool*, bool const&) [32]
                0.00    0.00 4500000/18000000     bool const& std::forward<bool const&>(std::remove_reference<bool const&>::type&) [55]
                0.00    0.00 4500000/4500000     void __gnu_cxx::new_allocator<std::_List_node<bool> >::construct<bool, bool const&>(bool*, bool const&) [61]
-----------------------------------------------
                0.00    0.02 4500000/4500000     std::__cxx11::_List_base<bool, std::allocator<bool> >::_M_clear() [14]
[33]     4.5    0.00    0.02 4500000         std::__cxx11::_List_base<bool, std::allocator<bool> >::_M_put_node(std::_List_node<bool>*) [33]
                0.01    0.01 4500000/4500000     std::allocator_traits<std::allocator<std::_List_node<bool> > >::deallocate(std::allocator<std::_List_node<bool> >&, std::_List_node<bool>*, unsigned long) [31]
-----------------------------------------------
                0.00    0.02   16000/16000       Graph::addEdge(int, int) [3]
[34]     4.4    0.00    0.02   16000         std::_List_iterator<bool> std::next<std::_List_iterator<bool> >(std::_List_iterator<bool>, std::iterator_traits<std::_List_iterator<bool> >::difference_type) [34]
                0.00    0.02   16000/16000       void std::advance<std::_List_iterator<bool>, long>(std::_List_iterator<bool>&, long) [35]
-----------------------------------------------
                0.00    0.02   16000/16000       std::_List_iterator<bool> std::next<std::_List_iterator<bool> >(std::_List_iterator<bool>, std::iterator_traits<std::_List_iterator<bool> >::difference_type) [34]
[35]     4.4    0.00    0.02   16000         void std::advance<std::_List_iterator<bool>, long>(std::_List_iterator<bool>&, long) [35]
                0.01    0.01   16000/16000       void std::__advance<std::_List_iterator<bool>, long>(std::_List_iterator<bool>&, long, std::bidirectional_iterator_tag) [36]
                0.00    0.00   16000/16000       std::iterator_traits<std::_List_iterator<bool> >::iterator_category std::__iterator_category<std::_List_iterator<bool> >(std::_List_iterator<bool> const&) [87]
-----------------------------------------------
                0.01    0.01   16000/16000       void std::advance<std::_List_iterator<bool>, long>(std::_List_iterator<bool>&, long) [35]
[36]     4.4    0.01    0.01   16000         void std::__advance<std::_List_iterator<bool>, long>(std::_List_iterator<bool>&, long, std::bidirectional_iterator_tag) [36]
                0.01    0.00 11972167/16472167     std::_List_iterator<bool>::operator++() [27]
-----------------------------------------------
                0.01    0.00 13516000/13516000     __gnu_cxx::__aligned_membuf<bool>::_M_ptr() [28]
[37]     2.3    0.01    0.00 13516000         __gnu_cxx::__aligned_membuf<bool>::_M_addr() [37]
-----------------------------------------------
                0.00    0.00   19000/4522000     std::__cxx11::list<bool, std::allocator<bool> >::begin() [48]
                0.01    0.00 4503000/4522000     std::__cxx11::list<bool, std::allocator<bool> >::end() [43]
[38]     2.3    0.01    0.00 4522000         std::_List_iterator<bool>::_List_iterator(std::__detail::_List_node_base*) [38]
-----------------------------------------------
                0.01    0.00 4500000/4500000     std::allocator_traits<std::allocator<std::_List_node<bool> > >::deallocate(std::allocator<std::_List_node<bool> >&, std::_List_node<bool>*, unsigned long) [31]
[39]     2.3    0.01    0.00 4500000         __gnu_cxx::new_allocator<std::_List_node<bool> >::deallocate(std::_List_node<bool>*, unsigned long) [39]
-----------------------------------------------
                0.01    0.00 4500000/4500000     std::__cxx11::_List_base<bool, std::allocator<bool> >::_M_clear() [14]
[40]     2.3    0.01    0.00 4500000         void std::allocator_traits<std::allocator<std::_List_node<bool> > >::destroy<bool>(std::allocator<std::_List_node<bool> >&, bool*) [40]
                0.00    0.00 4500000/4500000     void __gnu_cxx::new_allocator<std::_List_node<bool> >::destroy<bool>(bool*) [59]
-----------------------------------------------
                0.01    0.00 4500000/4500000     std::__allocated_ptr<std::allocator<std::_List_node<bool> > >::__allocated_ptr(std::allocator<std::_List_node<bool> >&, std::_List_node<bool>*) [29]
[41]     2.3    0.01    0.00 4500000         std::allocator<std::_List_node<bool> >* std::__addressof<std::allocator<std::_List_node<bool> > >(std::allocator<std::_List_node<bool> >&) [41]
-----------------------------------------------
                                                 <spontaneous>
[42]     2.3    0.01    0.00                 std::_List_iterator<bool>::operator--() [42]
-----------------------------------------------
                0.00    0.00    1500/4503000     Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [18]
                0.00    0.00    1500/4503000     Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [19]
                0.00    0.01 4500000/4503000     std::__cxx11::list<bool, std::allocator<bool> >::push_back(bool const&) [10]
[43]     2.3    0.00    0.01 4503000         std::__cxx11::list<bool, std::allocator<bool> >::end() [43]
                0.01    0.00 4503000/4522000     std::_List_iterator<bool>::_List_iterator(std::__detail::_List_node_base*) [38]
-----------------------------------------------
                0.01    0.00 4500000/4500000     void std::__cxx11::list<bool, std::allocator<bool> >::_M_insert<bool const&>(std::_List_iterator<bool>, bool const&) [11]
[44]     1.1    0.01    0.00 4500000         std::__cxx11::_List_base<bool, std::allocator<bool> >::_M_inc_size(unsigned long) [44]
-----------------------------------------------
                0.00    0.01    1500/1500        std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [46]
[45]     1.1    0.00    0.01    1500         std::deque<int, std::allocator<int> >::push_back(int const&) [45]
                0.01    0.00      11/11          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [47]
                0.00    0.00    1489/3000        void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [126]
-----------------------------------------------
                0.00    0.01    1500/1500        Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [18]
[46]     1.1    0.00    0.01    1500         std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [46]
                0.00    0.01    1500/1500        std::deque<int, std::allocator<int> >::push_back(int const&) [45]
-----------------------------------------------
                0.01    0.00      11/11          std::deque<int, std::allocator<int> >::push_back(int const&) [45]
[47]     1.1    0.01    0.00      11         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [47]
                0.00    0.00      11/11          std::deque<int, std::allocator<int> >::size() const [221]
                0.00    0.00      11/11          std::deque<int, std::allocator<int> >::max_size() const [222]
                0.00    0.00      11/11          std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [225]
                0.00    0.00      11/12          std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [219]
                0.00    0.00      11/6040        int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [97]
                0.00    0.00      11/3000        void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [126]
                0.00    0.00      11/37          std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [191]
-----------------------------------------------
                0.00    0.00    1500/19000       Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [18]
                0.00    0.00    1500/19000       Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [19]
                0.00    0.00   16000/19000       Graph::addEdge(int, int) [3]
[48]     0.0    0.00    0.00   19000         std::__cxx11::list<bool, std::allocator<bool> >::begin() [48]
                0.00    0.00   19000/4522000     std::_List_iterator<bool>::_List_iterator(std::__detail::_List_node_base*) [38]
-----------------------------------------------
                0.00    0.00 4500000/18000000     void std::__cxx11::list<bool, std::allocator<bool> >::_M_insert<bool const&>(std::_List_iterator<bool>, bool const&) [11]
                0.00    0.00 4500000/18000000     std::_List_node<bool>* std::__cxx11::list<bool, std::allocator<bool> >::_M_create_node<bool const&>(bool const&) [12]
                0.00    0.00 4500000/18000000     void std::allocator_traits<std::allocator<std::_List_node<bool> > >::construct<bool, bool const&>(std::allocator<std::_List_node<bool> >&, bool*, bool const&) [32]
                0.00    0.00 4500000/18000000     void __gnu_cxx::new_allocator<std::_List_node<bool> >::construct<bool, bool const&>(bool*, bool const&) [61]
[55]     0.0    0.00    0.00 18000000         bool const& std::forward<bool const&>(std::remove_reference<bool const&>::type&) [55]
-----------------------------------------------
                0.00    0.00 4500000/9000000     std::__cxx11::_List_base<bool, std::allocator<bool> >::_M_clear() [14]
                0.00    0.00 4500000/9000000     std::_List_node<bool>* std::__cxx11::list<bool, std::allocator<bool> >::_M_create_node<bool const&>(bool const&) [12]
[56]     0.0    0.00    0.00 9000000         std::__cxx11::_List_base<bool, std::allocator<bool> >::_M_get_Node_allocator() [56]
-----------------------------------------------
                0.00    0.00    3000/4506000     void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [116]
                0.00    0.00    3000/4506000     void __gnu_cxx::new_allocator<std::_List_node<std::__cxx11::list<bool, std::allocator<bool> > > >::construct<std::__cxx11::list<bool, std::allocator<bool> >, std::__cxx11::list<bool, std::allocator<bool> > >(std::__cxx11::list<bool, std::allocator<bool> >*, std::__cxx11::list<bool, std::allocator<bool> >&&) [114]
                0.00    0.00 4500000/4506000     void __gnu_cxx::new_allocator<std::_List_node<bool> >::construct<bool, bool const&>(bool*, bool const&) [61]
[57]     0.0    0.00    0.00 4506000         operator new(unsigned long, void*) [57]
-----------------------------------------------
                0.00    0.00 2251500/4503000     Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [18]
                0.00    0.00 2251500/4503000     Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [19]
[58]     0.0    0.00    0.00 4503000         std::operator!=(std::_List_iterator<bool> const&, std::_List_iterator<bool> const&) [58]
-----------------------------------------------
                0.00    0.00 4500000/4500000     void std::allocator_traits<std::allocator<std::_List_node<bool> > >::destroy<bool>(std::allocator<std::_List_node<bool> >&, bool*) [40]
[59]     0.0    0.00    0.00 4500000         void __gnu_cxx::new_allocator<std::_List_node<bool> >::destroy<bool>(bool*) [59]
-----------------------------------------------
                0.00    0.00 4500000/4500000     std::allocator_traits<std::allocator<std::_List_node<bool> > >::allocate(std::allocator<std::_List_node<bool> >&, unsigned long) [64]
[60]     0.0    0.00    0.00 4500000         __gnu_cxx::new_allocator<std::_List_node<bool> >::allocate(unsigned long, void const*) [60]
                0.00    0.00 4500000/4500000     __gnu_cxx::new_allocator<std::_List_node<bool> >::_M_max_size() const [62]
-----------------------------------------------
                0.00    0.00 4500000/4500000     void std::allocator_traits<std::allocator<std::_List_node<bool> > >::construct<bool, bool const&>(std::allocator<std::_List_node<bool> >&, bool*, bool const&) [32]
[61]     0.0    0.00    0.00 4500000         void __gnu_cxx::new_allocator<std::_List_node<bool> >::construct<bool, bool const&>(bool*, bool const&) [61]
                0.00    0.00 4500000/18000000     bool const& std::forward<bool const&>(std::remove_reference<bool const&>::type&) [55]
                0.00    0.00 4500000/4506000     operator new(unsigned long, void*) [57]
-----------------------------------------------
                0.00    0.00 4500000/4500000     __gnu_cxx::new_allocator<std::_List_node<bool> >::allocate(unsigned long, void const*) [60]
[62]     0.0    0.00    0.00 4500000         __gnu_cxx::new_allocator<std::_List_node<bool> >::_M_max_size() const [62]
-----------------------------------------------
                0.00    0.00 4500000/4500000     std::_List_node<bool>* std::__cxx11::list<bool, std::allocator<bool> >::_M_create_node<bool const&>(bool const&) [12]
[63]     0.0    0.00    0.00 4500000         std::__allocated_ptr<std::allocator<std::_List_node<bool> > >::~__allocated_ptr() [63]
-----------------------------------------------
                0.00    0.00 4500000/4500000     std::__cxx11::_List_base<bool, std::allocator<bool> >::_M_get_node() [65]
[64]     0.0    0.00    0.00 4500000         std::allocator_traits<std::allocator<std::_List_node<bool> > >::allocate(std::allocator<std::_List_node<bool> >&, unsigned long) [64]
                0.00    0.00 4500000/4500000     __gnu_cxx::new_allocator<std::_List_node<bool> >::allocate(unsigned long, void const*) [60]
-----------------------------------------------
                0.00    0.00 4500000/4500000     std::_List_node<bool>* std::__cxx11::list<bool, std::allocator<bool> >::_M_create_node<bool const&>(bool const&) [12]
[65]     0.0    0.00    0.00 4500000         std::__cxx11::_List_base<bool, std::allocator<bool> >::_M_get_node() [65]
                0.00    0.00 4500000/4500000     std::allocator_traits<std::allocator<std::_List_node<bool> > >::allocate(std::allocator<std::_List_node<bool> >&, unsigned long) [64]
-----------------------------------------------
                0.00    0.00 2273500/2273500     std::_List_node<std::__cxx11::list<bool, std::allocator<bool> > >::_M_valptr() [68]
[66]     0.0    0.00    0.00 2273500         __gnu_cxx::__aligned_membuf<std::__cxx11::list<bool, std::allocator<bool> > >::_M_ptr() [66]
                0.00    0.00 2273500/2273500     __gnu_cxx::__aligned_membuf<std::__cxx11::list<bool, std::allocator<bool> > >::_M_addr() [67]
-----------------------------------------------
                0.00    0.00 2273500/2273500     __gnu_cxx::__aligned_membuf<std::__cxx11::list<bool, std::allocator<bool> > >::_M_ptr() [66]
[67]     0.0    0.00    0.00 2273500         __gnu_cxx::__aligned_membuf<std::__cxx11::list<bool, std::allocator<bool> > >::_M_addr() [67]
-----------------------------------------------
                0.00    0.00    3000/2273500     std::__cxx11::_List_base<std::__cxx11::list<bool, std::allocator<bool> >, std::allocator<std::__cxx11::list<bool, std::allocator<bool> > > >::_M_clear() [22]
                0.00    0.00    3000/2273500     std::_List_node<std::__cxx11::list<bool, std::allocator<bool> > >* std::__cxx11::list<std::__cxx11::list<bool, std::allocator<bool> >, std::allocator<std::__cxx11::list<bool, std::allocator<bool> > > >::_M_create_node<std::__cxx11::list<bool, std::allocator<bool> > >(std::__cxx11::list<bool, std::allocator<bool> >&&) [134]
                0.00    0.00   16000/2273500     std::_List_iterator<std::__cxx11::list<bool, std::allocator<bool> > >::operator->() const [85]
                0.00    0.00 2251500/2273500     std::_List_iterator<std::__cxx11::list<bool, std::allocator<bool> > >::operator*() const [69]
[68]     0.0    0.00    0.00 2273500         std::_List_node<std::__cxx11::list<bool, std::allocator<bool> > >::_M_valptr() [68]
                0.00    0.00 2273500/2273500     __gnu_cxx::__aligned_membuf<std::__cxx11::list<bool, std::allocator<bool> > >::_M_ptr() [66]
-----------------------------------------------
                0.00    0.00 1125750/2251500     Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [18]
                0.00    0.00 1125750/2251500     Graph::DFS(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [19]
[69]     0.0    0.00    0.00 2251500         std::_List_iterator<std::__cxx11::list<bool, std::allocator<bool> > >::operator*() const [69]
                0.00    0.00 2251500/2273500     std::_List_node<std::__cxx11::list<bool, std::allocator<bool> > >::_M_valptr() [68]
-----------------------------------------------
                0.00    0.00 1125750/2251500     Graph::fillOrder(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [18]
